id,condition_expl,time,issue_name,female,age10y,educ2,party,interest_politics2,interest_voted_2020_2,interest_news2,R_two,R_all,extr,underst,issue_num,time_post
381,0,pre,nuc,a.Male,3.5,c.Master's or doctoral degree,c.Independent,-0.608861764501275,a.Yes,-0.706067369117059,TRUE,1,1,6,1,FALSE
381,0,pre,ss,a.Male,3.5,c.Master's or doctoral degree,c.Independent,-0.608861764501275,a.Yes,-0.706067369117059,TRUE,1,1,5,2,FALSE
381,0,pre,tax,a.Male,3.5,c.Master's or doctoral degree,c.Independent,-0.608861764501275,a.Yes,-0.706067369117059,TRUE,1,1,2,2,FALSE
381,0,pre,teach,a.Male,3.5,c.Master's or doctoral degree,c.Independent,-0.608861764501275,a.Yes,-0.706067369117059,TRUE,1,2,2,2,FALSE
382,1,post,nuc,b.Female,2.5,c.Bachelor's degree,a.Democrat,1.52002552396472,a.Yes,-0.706067369117059,TRUE,1,2,6,1,TRUE
382,1,post,teach,b.Female,2.5,c.Bachelor's degree,a.Democrat,1.52002552396472,a.Yes,-0.706067369117059,TRUE,1,2,6,2,TRUE
382,1,pre,cap,b.Female,2.5,c.Bachelor's degree,a.Democrat,1.52002552396472,a.Yes,-0.706067369117059,TRUE,1,1,4,1,FALSE
382,1,pre,health,b.Female,2.5,c.Bachelor's degree,a.Democrat,1.52002552396472,a.Yes,-0.706067369117059,TRUE,1,2,6,1,FALSE
382,1,pre,nuc,b.Female,2.5,c.Bachelor's degree,a.Democrat,1.52002552396472,a.Yes,-0.706067369117059,TRUE,1,1,6,1,FALSE
382,1,pre,ss,b.Female,2.5,c.Bachelor's degree,a.Democrat,1.52002552396472,a.Yes,-0.706067369117059,TRUE,1,1,4,2,FALSE
382,1,pre,tax,b.Female,2.5,c.Bachelor's degree,a.Democrat,1.52002552396472,a.Yes,-0.706067369117059,TRUE,1,2,5,2,FALSE
382,1,pre,teach,b.Female,2.5,c.Bachelor's degree,a.Democrat,1.52002552396472,a.Yes,-0.706067369117059,TRUE,1,0,5,2,FALSE
383,1,post,cap,a.Male,2.9,c.Bachelor's degree,a.Democrat,0.455581879731722,a.Yes,1.08598179107852,TRUE,1,1,6,1,TRUE
383,1,post,tax,a.Male,2.9,c.Bachelor's degree,a.Democrat,0.455581879731722,a.Yes,1.08598179107852,TRUE,1,1,6,2,TRUE
383,1,pre,cap,a.Male,2.9,c.Bachelor's degree,a.Democrat,0.455581879731722,a.Yes,1.08598179107852,TRUE,1,2,5,1,FALSE
383,1,pre,health,a.Male,2.9,c.Bachelor's degree,a.Democrat,0.455581879731722,a.Yes,1.08598179107852,TRUE,1,2,7,1,FALSE
383,1,pre,nuc,a.Male,2.9,c.Bachelor's degree,a.Democrat,0.455581879731722,a.Yes,1.08598179107852,TRUE,1,1,5,1,FALSE
383,1,pre,ss,a.Male,2.9,c.Bachelor's degree,a.Democrat,0.455581879731722,a.Yes,1.08598179107852,TRUE,1,2,6,2,FALSE
383,1,pre,tax,a.Male,2.9,c.Bachelor's degree,a.Democrat,0.455581879731722,a.Yes,1.08598179107852,TRUE,1,1,6,2,FALSE
383,1,pre,teach,a.Male,2.9,c.Bachelor's degree,a.Democrat,0.455581879731722,a.Yes,1.08598179107852,TRUE,1,3,5,2,FALSE
384,1,post,nuc,b.Female,2.7,c.Master's or doctoral degree,a.Democrat,-1.67330540873427,a.Yes,1.08598179107852,TRUE,1,1,2,1,TRUE
384,1,post,teach,b.Female,2.7,c.Master's or doctoral degree,a.Democrat,-1.67330540873427,a.Yes,1.08598179107852,TRUE,1,1,6,2,TRUE
384,1,pre,cap,b.Female,2.7,c.Master's or doctoral degree,a.Democrat,-1.67330540873427,a.Yes,1.08598179107852,TRUE,1,1,6,1,FALSE
384,1,pre,health,b.Female,2.7,c.Master's or doctoral degree,a.Democrat,-1.67330540873427,a.Yes,1.08598179107852,TRUE,1,0,5,1,FALSE
384,1,pre,nuc,b.Female,2.7,c.Master's or doctoral degree,a.Democrat,-1.67330540873427,a.Yes,1.08598179107852,TRUE,1,1,5,1,FALSE
384,1,pre,ss,b.Female,2.7,c.Master's or doctoral degree,a.Democrat,-1.67330540873427,a.Yes,1.08598179107852,TRUE,1,1,6,2,FALSE
384,1,pre,tax,b.Female,2.7,c.Master's or doctoral degree,a.Democrat,-1.67330540873427,a.Yes,1.08598179107852,TRUE,1,1,7,2,FALSE
384,1,pre,teach,b.Female,2.7,c.Master's or doctoral degree,a.Democrat,-1.67330540873427,a.Yes,1.08598179107852,TRUE,1,0,5,2,FALSE
385,0,post,nuc,a.Male,3.2,c.Bachelor's degree,b.Republican,0.455581879731722,a.Yes,-0.706067369117059,TRUE,0,3,7,1,TRUE
385,0,post,teach,a.Male,3.2,c.Bachelor's degree,b.Republican,0.455581879731722,a.Yes,-0.706067369117059,TRUE,0,2,6,2,TRUE
385,0,pre,cap,a.Male,3.2,c.Bachelor's degree,b.Republican,0.455581879731722,a.Yes,-0.706067369117059,TRUE,0,3,7,1,FALSE
385,0,pre,health,a.Male,3.2,c.Bachelor's degree,b.Republican,0.455581879731722,a.Yes,-0.706067369117059,TRUE,0,3,4,1,FALSE
385,0,pre,nuc,a.Male,3.2,c.Bachelor's degree,b.Republican,0.455581879731722,a.Yes,-0.706067369117059,TRUE,0,2,5,1,FALSE
385,0,pre,ss,a.Male,3.2,c.Bachelor's degree,b.Republican,0.455581879731722,a.Yes,-0.706067369117059,TRUE,0,2,4,2,FALSE
385,0,pre,tax,a.Male,3.2,c.Bachelor's degree,b.Republican,0.455581879731722,a.Yes,-0.706067369117059,TRUE,0,2,6,2,FALSE
385,0,pre,teach,a.Male,3.2,c.Bachelor's degree,b.Republican,0.455581879731722,a.Yes,-0.706067369117059,TRUE,0,2,5,2,FALSE
386,0,post,cap,a.Male,3.5,c.Bachelor's degree,a.Democrat,-0.608861764501275,a.Yes,-0.706067369117059,TRUE,0,2,5,1,TRUE
386,0,post,tax,a.Male,3.5,c.Bachelor's degree,a.Democrat,-0.608861764501275,a.Yes,-0.706067369117059,TRUE,0,2,5,2,TRUE
386,0,pre,cap,a.Male,3.5,c.Bachelor's degree,a.Democrat,-0.608861764501275,a.Yes,-0.706067369117059,TRUE,0,2,5,1,FALSE
386,0,pre,health,a.Male,3.5,c.Bachelor's degree,a.Democrat,-0.608861764501275,a.Yes,-0.706067369117059,TRUE,0,3,5,1,FALSE
386,0,pre,nuc,a.Male,3.5,c.Bachelor's degree,a.Democrat,-0.608861764501275,a.Yes,-0.706067369117059,TRUE,0,1,5,1,FALSE
386,0,pre,ss,a.Male,3.5,c.Bachelor's degree,a.Democrat,-0.608861764501275,a.Yes,-0.706067369117059,TRUE,0,1,6,2,FALSE
386,0,pre,tax,a.Male,3.5,c.Bachelor's degree,a.Democrat,-0.608861764501275,a.Yes,-0.706067369117059,TRUE,0,2,4,2,FALSE
386,0,pre,teach,a.Male,3.5,c.Bachelor's degree,a.Democrat,-0.608861764501275,a.Yes,-0.706067369117059,TRUE,0,2,6,2,FALSE
387,1,post,nuc,a.Male,3.6,c.Bachelor's degree,b.Republican,1.52002552396472,a.Yes,1.08598179107852,TRUE,1,2,6,1,TRUE
387,1,post,teach,a.Male,3.6,c.Bachelor's degree,b.Republican,1.52002552396472,a.Yes,1.08598179107852,TRUE,1,1,6,2,TRUE
387,1,pre,cap,a.Male,3.6,c.Bachelor's degree,b.Republican,1.52002552396472,a.Yes,1.08598179107852,TRUE,1,1,5,1,FALSE
387,1,pre,health,a.Male,3.6,c.Bachelor's degree,b.Republican,1.52002552396472,a.Yes,1.08598179107852,TRUE,1,1,4,1,FALSE
387,1,pre,nuc,a.Male,3.6,c.Bachelor's degree,b.Republican,1.52002552396472,a.Yes,1.08598179107852,TRUE,1,2,7,1,FALSE
387,1,pre,ss,a.Male,3.6,c.Bachelor's degree,b.Republican,1.52002552396472,a.Yes,1.08598179107852,TRUE,1,1,7,2,FALSE
387,1,pre,tax,a.Male,3.6,c.Bachelor's degree,b.Republican,1.52002552396472,a.Yes,1.08598179107852,TRUE,1,2,5,2,FALSE
387,1,pre,teach,a.Male,3.6,c.Bachelor's degree,b.Republican,1.52002552396472,a.Yes,1.08598179107852,TRUE,1,2,5,2,FALSE
388,1,post,cap,b.Female,2.5,c.Bachelor's degree,a.Democrat,1.52002552396472,a.Yes,-0.706067369117059,TRUE,1,1,7,1,TRUE
388,1,post,tax,b.Female,2.5,c.Bachelor's degree,a.Democrat,1.52002552396472,a.Yes,-0.706067369117059,TRUE,1,3,6,2,TRUE
388,1,pre,cap,b.Female,2.5,c.Bachelor's degree,a.Democrat,1.52002552396472,a.Yes,-0.706067369117059,TRUE,1,2,6,1,FALSE
388,1,pre,health,b.Female,2.5,c.Bachelor's degree,a.Democrat,1.52002552396472,a.Yes,-0.706067369117059,TRUE,1,2,7,1,FALSE
388,1,pre,nuc,b.Female,2.5,c.Bachelor's degree,a.Democrat,1.52002552396472,a.Yes,-0.706067369117059,TRUE,1,0,6,1,FALSE
388,1,pre,ss,b.Female,2.5,c.Bachelor's degree,a.Democrat,1.52002552396472,a.Yes,-0.706067369117059,TRUE,1,1,6,2,FALSE
388,1,pre,tax,b.Female,2.5,c.Bachelor's degree,a.Democrat,1.52002552396472,a.Yes,-0.706067369117059,TRUE,1,1,7,2,FALSE
388,1,pre,teach,b.Female,2.5,c.Bachelor's degree,a.Democrat,1.52002552396472,a.Yes,-0.706067369117059,TRUE,1,3,7,2,FALSE
389,1,post,health,a.Male,3,c.Master's or doctoral degree,a.Democrat,0.455581879731722,a.Yes,-0.706067369117059,TRUE,0,1,6,1,TRUE
389,1,post,ss,a.Male,3,c.Master's or doctoral degree,a.Democrat,0.455581879731722,a.Yes,-0.706067369117059,TRUE,0,2,5,2,TRUE
389,1,pre,cap,a.Male,3,c.Master's or doctoral degree,a.Democrat,0.455581879731722,a.Yes,-0.706067369117059,TRUE,0,3,7,1,FALSE
389,1,pre,health,a.Male,3,c.Master's or doctoral degree,a.Democrat,0.455581879731722,a.Yes,-0.706067369117059,TRUE,0,2,6,1,FALSE
389,1,pre,nuc,a.Male,3,c.Master's or doctoral degree,a.Democrat,0.455581879731722,a.Yes,-0.706067369117059,TRUE,0,3,4,1,FALSE
389,1,pre,ss,a.Male,3,c.Master's or doctoral degree,a.Democrat,0.455581879731722,a.Yes,-0.706067369117059,TRUE,0,2,7,2,FALSE
389,1,pre,tax,a.Male,3,c.Master's or doctoral degree,a.Democrat,0.455581879731722,a.Yes,-0.706067369117059,TRUE,0,1,7,2,FALSE
389,1,pre,teach,a.Male,3,c.Master's or doctoral degree,a.Democrat,0.455581879731722,a.Yes,-0.706067369117059,TRUE,0,2,7,2,FALSE
390,0,post,cap,a.Male,3.5,c.Master's or doctoral degree,c.Independent,-0.608861764501275,a.Yes,-0.706067369117059,TRUE,1,1,4,1,TRUE
390,0,post,tax,a.Male,3.5,c.Master's or doctoral degree,c.Independent,-0.608861764501275,a.Yes,-0.706067369117059,TRUE,1,1,4,2,TRUE
390,0,pre,cap,a.Male,3.5,c.Master's or doctoral degree,c.Independent,-0.608861764501275,a.Yes,-0.706067369117059,TRUE,1,2,1,1,FALSE
390,0,pre,health,a.Male,3.5,c.Master's or doctoral degree,c.Independent,-0.608861764501275,a.Yes,-0.706067369117059,TRUE,1,1,4,1,FALSE
390,0,pre,nuc,a.Male,3.5,c.Master's or doctoral degree,c.Independent,-0.608861764501275,a.Yes,-0.706067369117059,TRUE,1,2,1,1,FALSE
390,0,pre,ss,a.Male,3.5,c.Master's or doctoral degree,c.Independent,-0.608861764501275,a.Yes,-0.706067369117059,TRUE,1,3,1,2,FALSE
390,0,pre,tax,a.Male,3.5,c.Master's or doctoral degree,c.Independent,-0.608861764501275,a.Yes,-0.706067369117059,TRUE,1,1,5,2,FALSE
390,0,pre,teach,a.Male,3.5,c.Master's or doctoral degree,c.Independent,-0.608861764501275,a.Yes,-0.706067369117059,TRUE,1,1,5,2,FALSE
391,0,post,cap,a.Male,2.9,c.Bachelor's degree,a.Democrat,-1.67330540873427,a.Yes,-0.706067369117059,TRUE,0,2,7,1,TRUE
391,0,post,tax,a.Male,2.9,c.Bachelor's degree,a.Democrat,-1.67330540873427,a.Yes,-0.706067369117059,TRUE,0,2,7,2,TRUE
391,0,pre,cap,a.Male,2.9,c.Bachelor's degree,a.Democrat,-1.67330540873427,a.Yes,-0.706067369117059,TRUE,0,2,7,1,FALSE
391,0,pre,health,a.Male,2.9,c.Bachelor's degree,a.Democrat,-1.67330540873427,a.Yes,-0.706067369117059,TRUE,0,2,6,1,FALSE
391,0,pre,nuc,a.Male,2.9,c.Bachelor's degree,a.Democrat,-1.67330540873427,a.Yes,-0.706067369117059,TRUE,0,3,6,1,FALSE
391,0,pre,ss,a.Male,2.9,c.Bachelor's degree,a.Democrat,-1.67330540873427,a.Yes,-0.706067369117059,TRUE,0,2,7,2,FALSE
391,0,pre,tax,a.Male,2.9,c.Bachelor's degree,a.Democrat,-1.67330540873427,a.Yes,-0.706067369117059,TRUE,0,3,7,2,FALSE
391,0,pre,teach,a.Male,2.9,c.Bachelor's degree,a.Democrat,-1.67330540873427,a.Yes,-0.706067369117059,TRUE,0,1,6,2,FALSE
392,1,post,health,a.Male,3.2,c.Bachelor's degree,b.Republican,0.455581879731722,a.Yes,1.08598179107852,TRUE,0,2,6,1,TRUE
392,1,post,ss,a.Male,3.2,c.Bachelor's degree,b.Republican,0.455581879731722,a.Yes,1.08598179107852,TRUE,0,2,6,2,TRUE
392,1,pre,cap,a.Male,3.2,c.Bachelor's degree,b.Republican,0.455581879731722,a.Yes,1.08598179107852,TRUE,0,2,5,1,FALSE
392,1,pre,health,a.Male,3.2,c.Bachelor's degree,b.Republican,0.455581879731722,a.Yes,1.08598179107852,TRUE,0,2,4,1,FALSE
392,1,pre,nuc,a.Male,3.2,c.Bachelor's degree,b.Republican,0.455581879731722,a.Yes,1.08598179107852,TRUE,0,3,5,1,FALSE
392,1,pre,ss,a.Male,3.2,c.Bachelor's degree,b.Republican,0.455581879731722,a.Yes,1.08598179107852,TRUE,0,3,5,2,FALSE
392,1,pre,tax,a.Male,3.2,c.Bachelor's degree,b.Republican,0.455581879731722,a.Yes,1.08598179107852,TRUE,0,1,5,2,FALSE
392,1,pre,teach,a.Male,3.2,c.Bachelor's degree,b.Republican,0.455581879731722,a.Yes,1.08598179107852,TRUE,0,0,5,2,FALSE
393,1,post,health,a.Male,3.6,c.Bachelor's degree,b.Republican,1.52002552396472,a.Yes,1.08598179107852,TRUE,1,3,6,1,TRUE
393,1,post,ss,a.Male,3.6,c.Bachelor's degree,b.Republican,1.52002552396472,a.Yes,1.08598179107852,TRUE,1,2,5,2,TRUE
393,1,pre,cap,a.Male,3.6,c.Bachelor's degree,b.Republican,1.52002552396472,a.Yes,1.08598179107852,TRUE,1,2,5,1,FALSE
393,1,pre,health,a.Male,3.6,c.Bachelor's degree,b.Republican,1.52002552396472,a.Yes,1.08598179107852,TRUE,1,1,7,1,FALSE
393,1,pre,nuc,a.Male,3.6,c.Bachelor's degree,b.Republican,1.52002552396472,a.Yes,1.08598179107852,TRUE,1,2,5,1,FALSE
393,1,pre,ss,a.Male,3.6,c.Bachelor's degree,b.Republican,1.52002552396472,a.Yes,1.08598179107852,TRUE,1,2,6,2,FALSE
393,1,pre,tax,a.Male,3.6,c.Bachelor's degree,b.Republican,1.52002552396472,a.Yes,1.08598179107852,TRUE,1,1,7,2,FALSE
393,1,pre,teach,a.Male,3.6,c.Bachelor's degree,b.Republican,1.52002552396472,a.Yes,1.08598179107852,TRUE,1,1,7,2,FALSE
394,0,post,nuc,b.Female,2.5,c.Bachelor's degree,a.Democrat,-0.608861764501275,a.Yes,1.08598179107852,TRUE,1,1,6,1,TRUE
394,0,post,teach,b.Female,2.5,c.Bachelor's degree,a.Democrat,-0.608861764501275,a.Yes,1.08598179107852,TRUE,1,1,6,2,TRUE
394,0,pre,cap,b.Female,2.5,c.Bachelor's degree,a.Democrat,-0.608861764501275,a.Yes,1.08598179107852,TRUE,1,3,6,1,FALSE
394,0,pre,health,b.Female,2.5,c.Bachelor's degree,a.Democrat,-0.608861764501275,a.Yes,1.08598179107852,TRUE,1,2,6,1,FALSE
394,0,pre,nuc,b.Female,2.5,c.Bachelor's degree,a.Democrat,-0.608861764501275,a.Yes,1.08598179107852,TRUE,1,3,5,1,FALSE
394,0,pre,ss,b.Female,2.5,c.Bachelor's degree,a.Democrat,-0.608861764501275,a.Yes,1.08598179107852,TRUE,1,2,7,2,FALSE
394,0,pre,tax,b.Female,2.5,c.Bachelor's degree,a.Democrat,-0.608861764501275,a.Yes,1.08598179107852,TRUE,1,2,6,2,FALSE
394,0,pre,teach,b.Female,2.5,c.Bachelor's degree,a.Democrat,-0.608861764501275,a.Yes,1.08598179107852,TRUE,1,3,7,2,FALSE
395,1,post,cap,b.Female,2.7,c.Master's or doctoral degree,a.Democrat,-1.67330540873427,a.Yes,1.08598179107852,TRUE,1,0,6,1,TRUE
395,1,post,tax,b.Female,2.7,c.Master's or doctoral degree,a.Democrat,-1.67330540873427,a.Yes,1.08598179107852,TRUE,1,1,6,2,TRUE
395,1,pre,cap,b.Female,2.7,c.Master's or doctoral degree,a.Democrat,-1.67330540873427,a.Yes,1.08598179107852,TRUE,1,1,5,1,FALSE
395,1,pre,health,b.Female,2.7,c.Master's or doctoral degree,a.Democrat,-1.67330540873427,a.Yes,1.08598179107852,TRUE,1,0,6,1,FALSE
395,1,pre,nuc,b.Female,2.7,c.Master's or doctoral degree,a.Democrat,-1.67330540873427,a.Yes,1.08598179107852,TRUE,1,1,5,1,FALSE
395,1,pre,ss,b.Female,2.7,c.Master's or doctoral degree,a.Democrat,-1.67330540873427,a.Yes,1.08598179107852,TRUE,1,0,5,2,FALSE
395,1,pre,tax,b.Female,2.7,c.Master's or doctoral degree,a.Democrat,-1.67330540873427,a.Yes,1.08598179107852,TRUE,1,0,6,2,FALSE
395,1,pre,teach,b.Female,2.7,c.Master's or doctoral degree,a.Democrat,-1.67330540873427,a.Yes,1.08598179107852,TRUE,1,1,6,2,FALSE
396,1,post,health,a.Male,3,c.Master's or doctoral degree,b.Republican,-1.67330540873427,a.Yes,-0.706067369117059,TRUE,1,3,6,1,TRUE
396,1,post,ss,a.Male,3,c.Master's or doctoral degree,b.Republican,-1.67330540873427,a.Yes,-0.706067369117059,TRUE,1,3,6,2,TRUE
396,1,pre,cap,a.Male,3,c.Master's or doctoral degree,b.Republican,-1.67330540873427,a.Yes,-0.706067369117059,TRUE,1,2,5,1,FALSE
396,1,pre,health,a.Male,3,c.Master's or doctoral degree,b.Republican,-1.67330540873427,a.Yes,-0.706067369117059,TRUE,1,0,5,1,FALSE
396,1,pre,nuc,a.Male,3,c.Master's or doctoral degree,b.Republican,-1.67330540873427,a.Yes,-0.706067369117059,TRUE,1,3,6,1,FALSE
396,1,pre,ss,a.Male,3,c.Master's or doctoral degree,b.Republican,-1.67330540873427,a.Yes,-0.706067369117059,TRUE,1,2,6,2,FALSE
396,1,pre,tax,a.Male,3,c.Master's or doctoral degree,b.Republican,-1.67330540873427,a.Yes,-0.706067369117059,TRUE,1,3,6,2,FALSE
396,1,pre,teach,a.Male,3,c.Master's or doctoral degree,b.Republican,-1.67330540873427,a.Yes,-0.706067369117059,TRUE,1,2,5,2,FALSE
397,1,post,cap,a.Male,3,c.Master's or doctoral degree,b.Republican,0.455581879731722,a.Yes,1.08598179107852,TRUE,1,2,5,1,TRUE
397,1,post,tax,a.Male,3,c.Master's or doctoral degree,b.Republican,0.455581879731722,a.Yes,1.08598179107852,TRUE,1,1,6,2,TRUE
397,1,pre,cap,a.Male,3,c.Master's or doctoral degree,b.Republican,0.455581879731722,a.Yes,1.08598179107852,TRUE,1,2,7,1,FALSE
397,1,pre,health,a.Male,3,c.Master's or doctoral degree,b.Republican,0.455581879731722,a.Yes,1.08598179107852,TRUE,1,1,5,1,FALSE
397,1,pre,nuc,a.Male,3,c.Master's or doctoral degree,b.Republican,0.455581879731722,a.Yes,1.08598179107852,TRUE,1,2,6,1,FALSE
397,1,pre,ss,a.Male,3,c.Master's or doctoral degree,b.Republican,0.455581879731722,a.Yes,1.08598179107852,TRUE,1,1,6,2,FALSE
397,1,pre,tax,a.Male,3,c.Master's or doctoral degree,b.Republican,0.455581879731722,a.Yes,1.08598179107852,TRUE,1,3,7,2,FALSE
397,1,pre,teach,a.Male,3,c.Master's or doctoral degree,b.Republican,0.455581879731722,a.Yes,1.08598179107852,TRUE,1,0,6,2,FALSE
398,0,post,nuc,a.Male,3,c.Master's or doctoral degree,b.Republican,-0.608861764501275,a.Yes,1.08598179107852,TRUE,1,2,5,1,TRUE
398,0,post,teach,a.Male,3,c.Master's or doctoral degree,b.Republican,-0.608861764501275,a.Yes,1.08598179107852,TRUE,1,0,7,2,TRUE
398,0,pre,cap,a.Male,3,c.Master's or doctoral degree,b.Republican,-0.608861764501275,a.Yes,1.08598179107852,TRUE,1,2,4,1,FALSE
398,0,pre,health,a.Male,3,c.Master's or doctoral degree,b.Republican,-0.608861764501275,a.Yes,1.08598179107852,TRUE,1,2,5,1,FALSE
398,0,pre,nuc,a.Male,3,c.Master's or doctoral degree,b.Republican,-0.608861764501275,a.Yes,1.08598179107852,TRUE,1,3,6,1,FALSE
398,0,pre,ss,a.Male,3,c.Master's or doctoral degree,b.Republican,-0.608861764501275,a.Yes,1.08598179107852,TRUE,1,1,5,2,FALSE
398,0,pre,tax,a.Male,3,c.Master's or doctoral degree,b.Republican,-0.608861764501275,a.Yes,1.08598179107852,TRUE,1,2,7,2,FALSE
398,0,pre,teach,a.Male,3,c.Master's or doctoral degree,b.Republican,-0.608861764501275,a.Yes,1.08598179107852,TRUE,1,3,6,2,FALSE
399,1,post,nuc,a.Male,3.2,b.Associate's or professional degree,b.Republican,0.455581879731722,a.Yes,-0.706067369117059,TRUE,0,2,7,1,TRUE
399,1,post,teach,a.Male,3.2,b.Associate's or professional degree,b.Republican,0.455581879731722,a.Yes,-0.706067369117059,TRUE,0,2,7,2,TRUE
399,1,pre,cap,a.Male,3.2,b.Associate's or professional degree,b.Republican,0.455581879731722,a.Yes,-0.706067369117059,TRUE,0,1,6,1,FALSE
399,1,pre,health,a.Male,3.2,b.Associate's or professional degree,b.Republican,0.455581879731722,a.Yes,-0.706067369117059,TRUE,0,1,3,1,FALSE
399,1,pre,nuc,a.Male,3.2,b.Associate's or professional degree,b.Republican,0.455581879731722,a.Yes,-0.706067369117059,TRUE,0,0,6,1,FALSE
399,1,pre,ss,a.Male,3.2,b.Associate's or professional degree,b.Republican,0.455581879731722,a.Yes,-0.706067369117059,TRUE,0,1,7,2,FALSE
399,1,pre,tax,a.Male,3.2,b.Associate's or professional degree,b.Republican,0.455581879731722,a.Yes,-0.706067369117059,TRUE,0,2,5,2,FALSE
399,1,pre,teach,a.Male,3.2,b.Associate's or professional degree,b.Republican,0.455581879731722,a.Yes,-0.706067369117059,TRUE,0,1,5,2,FALSE
400,0,post,cap,a.Male,3,c.Master's or doctoral degree,a.Democrat,0.455581879731722,a.Yes,-0.706067369117059,TRUE,0,2,5,1,TRUE
400,0,post,tax,a.Male,3,c.Master's or doctoral degree,a.Democrat,0.455581879731722,a.Yes,-0.706067369117059,TRUE,0,1,6,2,TRUE
400,0,pre,cap,a.Male,3,c.Master's or doctoral degree,a.Democrat,0.455581879731722,a.Yes,-0.706067369117059,TRUE,0,2,5,1,FALSE
400,0,pre,health,a.Male,3,c.Master's or doctoral degree,a.Democrat,0.455581879731722,a.Yes,-0.706067369117059,TRUE,0,1,6,1,FALSE
400,0,pre,nuc,a.Male,3,c.Master's or doctoral degree,a.Democrat,0.455581879731722,a.Yes,-0.706067369117059,TRUE,0,3,7,1,FALSE
400,0,pre,ss,a.Male,3,c.Master's or doctoral degree,a.Democrat,0.455581879731722,a.Yes,-0.706067369117059,TRUE,0,2,7,2,FALSE
400,0,pre,tax,a.Male,3,c.Master's or doctoral degree,a.Democrat,0.455581879731722,a.Yes,-0.706067369117059,TRUE,0,1,5,2,FALSE
400,0,pre,teach,a.Male,3,c.Master's or doctoral degree,a.Democrat,0.455581879731722,a.Yes,-0.706067369117059,TRUE,0,3,4,2,FALSE
401,1,post,cap,a.Male,3,c.Bachelor's degree,b.Republican,-0.608861764501275,a.Yes,1.08598179107852,TRUE,1,3,6,1,TRUE
401,1,post,tax,a.Male,3,c.Bachelor's degree,b.Republican,-0.608861764501275,a.Yes,1.08598179107852,TRUE,1,2,5,2,TRUE
401,1,pre,cap,a.Male,3,c.Bachelor's degree,b.Republican,-0.608861764501275,a.Yes,1.08598179107852,TRUE,1,1,7,1,FALSE
401,1,pre,health,a.Male,3,c.Bachelor's degree,b.Republican,-0.608861764501275,a.Yes,1.08598179107852,TRUE,1,0,6,1,FALSE
401,1,pre,nuc,a.Male,3,c.Bachelor's degree,b.Republican,-0.608861764501275,a.Yes,1.08598179107852,TRUE,1,3,7,1,FALSE
401,1,pre,ss,a.Male,3,c.Bachelor's degree,b.Republican,-0.608861764501275,a.Yes,1.08598179107852,TRUE,1,1,6,2,FALSE
401,1,pre,tax,a.Male,3,c.Bachelor's degree,b.Republican,-0.608861764501275,a.Yes,1.08598179107852,TRUE,1,2,6,2,FALSE
401,1,pre,teach,a.Male,3,c.Bachelor's degree,b.Republican,-0.608861764501275,a.Yes,1.08598179107852,TRUE,1,2,5,2,FALSE
402,1,post,cap,a.Male,3,c.Master's or doctoral degree,b.Republican,-0.608861764501275,a.Yes,-0.706067369117059,TRUE,1,3,6,1,TRUE
402,1,post,tax,a.Male,3,c.Master's or doctoral degree,b.Republican,-0.608861764501275,a.Yes,-0.706067369117059,TRUE,1,2,5,2,TRUE
402,1,pre,cap,a.Male,3,c.Master's or doctoral degree,b.Republican,-0.608861764501275,a.Yes,-0.706067369117059,TRUE,1,2,7,1,FALSE
402,1,pre,health,a.Male,3,c.Master's or doctoral degree,b.Republican,-0.608861764501275,a.Yes,-0.706067369117059,TRUE,1,2,6,1,FALSE
402,1,pre,nuc,a.Male,3,c.Master's or doctoral degree,b.Republican,-0.608861764501275,a.Yes,-0.706067369117059,TRUE,1,1,6,1,FALSE
402,1,pre,ss,a.Male,3,c.Master's or doctoral degree,b.Republican,-0.608861764501275,a.Yes,-0.706067369117059,TRUE,1,1,4,2,FALSE
402,1,pre,tax,a.Male,3,c.Master's or doctoral degree,b.Republican,-0.608861764501275,a.Yes,-0.706067369117059,TRUE,1,0,7,2,FALSE
402,1,pre,teach,a.Male,3,c.Master's or doctoral degree,b.Republican,-0.608861764501275,a.Yes,-0.706067369117059,TRUE,1,2,6,2,FALSE
403,0,post,health,b.Female,2.5,c.Bachelor's degree,a.Democrat,-0.608861764501275,a.Yes,1.08598179107852,TRUE,1,2,6,1,TRUE
403,0,post,ss,b.Female,2.5,c.Bachelor's degree,a.Democrat,-0.608861764501275,a.Yes,1.08598179107852,TRUE,1,1,6,2,TRUE
403,0,pre,cap,b.Female,2.5,c.Bachelor's degree,a.Democrat,-0.608861764501275,a.Yes,1.08598179107852,TRUE,1,3,7,1,FALSE
403,0,pre,health,b.Female,2.5,c.Bachelor's degree,a.Democrat,-0.608861764501275,a.Yes,1.08598179107852,TRUE,1,2,6,1,FALSE
403,0,pre,nuc,b.Female,2.5,c.Bachelor's degree,a.Democrat,-0.608861764501275,a.Yes,1.08598179107852,TRUE,1,2,6,1,FALSE
403,0,pre,ss,b.Female,2.5,c.Bachelor's degree,a.Democrat,-0.608861764501275,a.Yes,1.08598179107852,TRUE,1,2,6,2,FALSE
403,0,pre,tax,b.Female,2.5,c.Bachelor's degree,a.Democrat,-0.608861764501275,a.Yes,1.08598179107852,TRUE,1,3,7,2,FALSE
